9.516417910000000147e-01,9.289552238999999600e-01,9.146268656999999580e-01,9.110447761000000089e-01,9.098507462999999573e-01
9.319402985000000417e-01,8.746268657000000335e-01,8.555223881000000308e-01,8.405970149000000502e-01,8.346268656999999980e-01
9.271641791000000410e-01,8.716417910000000546e-01,8.507462687000000301e-01,8.417910447999999990e-01,8.340298507000000194e-01
9.247761194000000406e-01,8.728358209000000034e-01,8.519402984999999706e-01,8.405970149000000502e-01,8.340298507000000194e-01
9.241791044999999594e-01,8.704477612000000031e-01,8.543283581999999710e-01,8.405970149000000502e-01,8.352238805999999682e-01
