8.143283582000000465e-01,8.143283582000000465e-01,8.143283582000000465e-01,8.143283582000000465e-01,8.143283582000000465e-01
8.286567164000000485e-01,8.286567164000000485e-01,8.286567164000000485e-01,8.298507462999999973e-01,8.334328358000000492e-01
8.716417910000000546e-01,8.716417910000000546e-01,8.716417910000000546e-01,9.080597015000000383e-01,8.423880596999999693e-01
8.435820896000000291e-01,8.435820896000000291e-01,8.435820896000000291e-01,8.991044776000000072e-01,8.238805970000000478e-01
8.417910447999999990e-01,8.417910447999999990e-01,8.417910447999999990e-01,8.973134327999999771e-01,8.698507463000000328e-01
