8.214925373000000475e-01,8.214925373000000475e-01,8.214925373000000475e-01,8.214925373000000475e-01,8.214925373000000475e-01
8.913432836000000359e-01,8.913432836000000359e-01,8.913432836000000359e-01,8.823880597000000048e-01,9.008955224000000372e-01
9.068656715999999784e-01,9.068656715999999784e-01,9.068656715999999784e-01,9.504477611999999631e-01,8.817910448000000345e-01
8.746268657000000335e-01,8.746268657000000335e-01,8.746268657000000335e-01,9.307462686999999901e-01,8.394029850999999987e-01
8.704477612000000031e-01,8.704477612000000031e-01,8.704477612000000031e-01,9.259701492999999894e-01,8.477611940000000512e-01
